id,parcel_number_PIN,address,city,state,postal_code,county,property_class,inventory_type,structure_type,price,price_kind,asking_price,minimum_bid,bedrooms,full_baths,half_baths,square_footage,structure_sqft,parcel_sqft,parcel_length,parcel_width,current_status,occupied,neighborhood,latitude,longitude,thumb_image_url,comments
1235552,20-28-223-017-0000,356 W 75TH ST,Chicago,IL,60621.0,Cook,Commercial Structure,Commercial Property,Commercial,90000.0,asking,90000.0,90000.0,,,,,,5576.0,,,Acquired,No,Grand Crossing,41.7581983,-87.6341738,/landmgmtpub/remote/public/property/viewImage/2234937/1 - 356 W 75th St.jpeg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
953020,19-24-408-034-0000,2614 W 69TH ST,Chicago,IL,60629,Cook,Mixed-Use,Commercial Property,Mixed Use,85000.0,asking,85000.0,85000.0,,,,3825,3825,3125.0,,,Acquired,No,Chicago Lawn,41.7684677,-87.6889902,/landmgmtpub/remote/public/property/viewImage/1467548/IMG_3272.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
966663,28-26-300-025-0000,3700 172ND ST,Country Club Hills,IL,60478-4622,Cook,Residential Land,Vacant Land,Single Family,85000.0,asking,85000.0,150000.0,,,,2114,2114,74396.0,,,Acquired,,,41.5769799,-87.7081859,https://s3.amazonaws.com/ePropertyPlus/public/defaultPhotoNotAvailable.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
1001866,30-08-300-025-0000,505 BURNHAM AVE,Calumet City,IL,60409,Cook,Commercial Structure,Commercial Property,Commercial,80550.0,asking,80550.0,85000.0,,,,,,8868.0,,,Acquired,,,41.621756,-87.539235,/landmgmtpub/remote/public/property/viewImage/1422506/IMG_1062.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
905442,15-15-234-055-0000,1610 N MAYWOOD DR,Maywood,IL,60153,Cook,Commercial Land,Vacant Land,Land,80000.0,asking,80000.0,59000.0,,,,,,19150.0,,,Acquired,,,41.877552,-87.853092,/landmgmtpub/remote/public/property/viewImage/1365153/IMG_20230907_131019.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
967742,29-20-210-025-0000,16012 HALSTED ST,Harvey,IL,60426-5259,Cook,Commercial Structure,Commercial Property,Commercial,80000.0,asking,80000.0,90000.0,,,,,,2725.0,,,Acquired,,,41.598559,-87.63681,/landmgmtpub/remote/public/property/viewImage/1512823/IMG_20240717_125101.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
969197,16-10-325-001-0000,4663 W WEST END AVE,Chicago,IL,60644-2750,Cook,Residential Land,Vacant Land,Land,80000.0,asking,80000.0,80000.0,,,,,,11551.0,,,Acquired,,Austin,41.882747,-87.742626,/landmgmtpub/remote/public/property/viewImage/704501/IMG_5495.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
905467,31-16-309-068-0000,400 W CENTRAL AVE,Matteson,IL,60443,Cook,Commercial Land,Vacant Land,Land,77516.0,asking,77516.0,99900.0,,,,,,388119.0,,,Acquired,,,41.517908,-87.750444,/landmgmtpub/remote/public/property/viewImage/1628757/400 Central Ave.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
963847,20-16-400-036-0000,5924 S PRINCETON AVE,Chicago,IL,60621-3314,Cook,Residential Land,Vacant Land,Land,75000.0,asking,75000.0,3000.0,,,,,,2525.0,,,Acquired,,Englewood - East,41.7864514,-87.6330337,/landmgmtpub/remote/public/property/viewImage/1180586/Land.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
967281,29-10-107-022-0000,516 SIBLEY BLVD,Dolton,IL,60419-2506,Cook,Industrial Structure,Industrial Property,Industrial ,75000.0,asking,75000.0,75000.0,,,,,,8219.401019,,,Acquired,No,,41.6228165,-87.6090952,/landmgmtpub/remote/public/property/viewImage/853677/DSC06976.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
1235492,20-25-224-027-0000,2156 E 75TH ST,Chicago,IL,60649.0,Cook,Commercial Structure,Commercial Property,Mixed Use,75000.0,minimum_bid,,75000.0,,,,,,13611.0,,,Acquired,No,South Shore,41.7590349,-87.57143169999999,https://s3.amazonaws.com/ePropertyPlus/public/defaultPhotoNotAvailable.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
920511,16-09-221-038-0000,540 N CICERO AVE,Chicago,IL,60644,Cook,Commercial Land,Vacant Land,Land,75000.0,asking,75000.0,75000.0,,,,,,6250.0,,,Acquired,No,Austin,41.890859,-87.746002,/landmgmtpub/remote/public/property/viewImage/1373597/IMG_9058.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
920509,25-15-317-035-0000,10954 S MICHIGAN AVE,Chicago,IL,60628,Cook,Commercial Structure,Commercial Property,Commercial,69000.0,minimum_bid,,69000.0,,,,,,8060.0,,,Acquired,No,Roseland,41.6946164,-87.6208031,/landmgmtpub/remote/public/property/viewImage/316750/Michigan.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
920901,20-19-411-044-0000,1802 W 69TH ST,Chicago,IL,60636,Cook,Commercial Structure,Commercial Property,Commercial,65000.0,minimum_bid,,65000.0,,,,,,0.0,,,Acquired,No,Englewood - West,41.768756,-87.668984,/landmgmtpub/remote/public/property/viewImage/2264427/1802 W 69th St.jpeg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
963407,16-28-121-035-0000,5414 W 25TH ST,Cicero,IL,60804-3314,Cook,Commercial Structure,Commercial Property,Commercial,65000.0,minimum_bid,,65000.0,,,,,,3125.0,0,0,Acquired,No,,41.8457669,-87.7597676,/landmgmtpub/remote/public/property/viewImage/566329/WIN_20180723_12_26_32_Pro.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
999628,20-07-224-049-0000,1958 W 51ST ST,Chicago,IL,60609,Cook,Commercial Structure,Commercial Property,Commercial,65000.0,asking,65000.0,59000.0,,,,,,4160.0,,,Acquired,,NEW CITY,41.8014889,-87.674349,/landmgmtpub/remote/public/property/viewImage/1753250/1.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
999827,20-17-231-008-0000,809 W 58TH ST,Chicago,IL,60621,Cook,Industrial Structure,Industrial Property,Industrial ,65000.0,asking,65000.0,65000.0,,,,,,4559.0,,,Acquired,,Englewood - East,41.7886316,-87.6455109,/landmgmtpub/remote/public/property/viewImage/1753238/809 W 58th St 1.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
920946,15-10-230-044-0000,1414 ST CHARLES RD,Maywood,IL,60153,Cook,Commercial Land,Vacant Land,Land,65000.0,asking,65000.0,65000.0,,,,,,4216.0,,,Acquired,No,,41.8877949,-87.850591,/landmgmtpub/remote/public/property/viewImage/314752/DSCN6703.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
964810,21-31-105-043-0000,2635 E 79TH ST,Chicago,IL,60649-5209,Cook,Commercial Structure,Commercial Property,Commercial,60000.0,asking,60000.0,60000.0,,,,,,12037.0,,,Acquired,,South Chicago,41.7516642,-87.5599336,/landmgmtpub/remote/public/property/viewImage/812362/DSCN1144.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
965100,24-36-427-024-0000,2625 BROADWAY AVE,Blue Island,IL,60406-2848,Cook,Commercial Land,Vacant Land,Land,60000.0,asking,60000.0,40000.0,,,,,,2831.0,,,Acquired,,,41.6501238,-87.6855038,https://s3.amazonaws.com/ePropertyPlus/public/defaultPhotoNotAvailable.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
967284,29-10-108-025-0000,532 E SIBLEY BLVD,Dolton,IL,60419-2523,Cook,Commercial Land,Vacant Land,Land,60000.0,asking,60000.0,20000.0,,,,,,3960.0,,,Acquired,,,41.622866,-87.608502,https://s3.amazonaws.com/ePropertyPlus/public/defaultPhotoNotAvailable.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
967285,29-10-108-026-0000,534 E SIBLEY BLVD,Dolton,IL,60419-2523,Cook,Commercial Land,Vacant Land,Land,60000.0,asking,60000.0,15000.0,,,,,,3000.0,,,Acquired,,,41.622867,-87.608399,https://s3.amazonaws.com/ePropertyPlus/public/defaultPhotoNotAvailable.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
963224,16-20-215-020-0000,1300 S CENTRAL AVE,Cicero,IL,60804-1219,Cook,Industrial Improved,Industrial Property,Commercial,59000.0,asking,59000.0,59000.0,,,,,,6300.0,,,Acquired,No,,41.86361,-87.7645919,/landmgmtpub/remote/public/property/viewImage/566257/WIN_20180723_11_44_37_Pro.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
963243,16-22-110-041-0000,1446 S KOSTNER AVE,Chicago,IL,60623-1154,Cook,Commercial Land,Vacant Land,Land,59000.0,asking,59000.0,5000.0,,,,,,3150.0,,,Acquired,,North Lawndale,41.8608818,-87.7350453,/landmgmtpub/remote/public/property/viewImage/1566068/Land.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
905765,20-15-405-028-0000,612 E 61ST ST,Chicago,IL,60637,Cook,Commercial Land,Vacant Land,Land,50000.0,minimum_bid,,50000.0,,,,,,8250.0,,,Acquired,,Woodlawn,41.784224,-87.61024,https://s3.amazonaws.com/ePropertyPlus/public/defaultPhotoNotAvailable.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
964036,20-17-401-001-0000,1125 W 59TH ST,Chicago,IL,60621-1423,Cook,Mixed-Use,Commercial Property,Mixed Use,50000.0,asking,50000.0,50000.0,,,,6600,6600,3148.0,,,Acquired,No,Englewood - East,41.7866775,-87.6533181,/landmgmtpub/remote/public/property/viewImage/1020593/DSC07540.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
968084,30-08-409-043-0000,629 WENTWORTH AVE,Calumet City,IL,60409-4222,Cook,Commercial Structure,Commercial Property,Commercial,50000.0,asking,50000.0,50000.0,,,,,,1250.0,,,Acquired,,,41.6174654,-87.5297137,/landmgmtpub/remote/public/property/viewImage/889066/DSC07222.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
983830,25-05-124-009-0000,9047 S Ashland Ave,Chicago,IL,60620-5027,Cook,Commercial Land,Vacant Land,Land,50000.0,asking,50000.0,50000.0,,,,,,6200.0,,,Acquired,No,Washington Heights,41.728957,-87.662445,/landmgmtpub/remote/public/property/viewImage/1983489/ASHLAND 8 05 2025 3.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
1000502,25-15-322-005-0000,11023 S MICHIGAN AVE,Chicago,IL,60628,Cook,Commercial Structure,Commercial Property,Commercial,50000.0,asking,50000.0,50000.0,,,,,,9142.0,,,Acquired,,ROSELAND,41.6937486,-87.6206048,/landmgmtpub/remote/public/property/viewImage/1588529/20240614_150439.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
1083449,19-35-227-023-0000,8212 S KEDZIE AVE,Chicago,IL,60652,Cook,Commercial Structure,Commercial Property,Commercial,50000.0,asking,50000.0,35000.0,,,,,,2700.0,,,Acquired,,Ashburn,41.7438837,-87.7026209,/landmgmtpub/remote/public/property/viewImage/1402806/20231130_101718.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
1083482,20-15-304-005-0000,5919 S PRAIRIE AVE,Chicago,IL,60637,Cook,Commercial Structure,Commercial Property,Commercial,50000.0,minimum_bid,,50000.0,,,,,,12075.0,,,Acquired,,Washington Park,41.7868591,-87.6185438,/landmgmtpub/remote/public/property/viewImage/1844099/cdv_photo_105.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
963239,16-21-400-045-0000,1617 S LARAMIE AVE,Cicero,IL,60804-1943,Cook,Commercial Structure,Commercial Property,Commercial,49000.0,asking,49000.0,60000.0,,,,,,2685.0,,,Acquired,Unknown,,41.8578059,-87.7540044,/landmgmtpub/remote/public/property/viewImage/1461915/IMG_5822.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
965236,25-15-112-044-0000,10433 S MICHIGAN AVE,Chicago,IL,60628-2733,Cook,Commercial Land,Vacant Land,Land,49000.0,asking,49000.0,6500.0,,,,,,2603.0,,,Acquired,,Roseland,41.704371,-87.620236,/landmgmtpub/remote/public/property/viewImage/1448180/pro-s6mlN8eM.jpeg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
968284,31-27-313-014-0000,4506 POPLAR AVE,Richton Park,IL,60471-1114,Cook,Residential Structure,Residential Home,Single Family,49000.0,minimum_bid,,49000.0,,,,1225,1225,7320.0,,,Disposition in Process,,,41.4882895,-87.7253216,/landmgmtpub/remote/public/property/viewImage/1443398/Offer+Pending_2023.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
963895,20-17-115-036-0000,5630 S RACINE AVE,Chicago,IL,60636-1424,Cook,Residential Land,Vacant Land,,45000.0,asking,45000.0,5000.0,,,,,,3112.77,,,Acquired,,Englewood - West,41.791398,-87.65516,/landmgmtpub/remote/public/property/viewImage/826859/DSC03757.JPG,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
963896,20-17-115-037-0000,5632 S RACINE AVE,Chicago,IL,60636-1424,Cook,Residential Land,Vacant Land,Land,45000.0,asking,45000.0,5000.0,,,,,,3112.84,,,Acquired,No,Englewood - West,41.791329,-87.65515599999999,/landmgmtpub/remote/public/property/viewImage/1721966/Land.jpg,"OFFERS DUE BY SEPTEMBER 24th, 2026 AT 3:00 PM, AWARD DATE OCTOBER 2nd, 2026 BY 5:00 PM. If you are interested in purchasing this parcel, submit an “Initial Application”, this will grant you access and offer instructions. NOTE: You must submit an “Initial Application” before an “Offer Application.” INITIAL APPLICATIONS RECEIVED AFTER SEPTEMBER 22nd, 2026 AT 3:00PM WILL NOT BE APPROVED."
965151,25-04-409-039-0000,9301 S LASALLE ST,Chicago,IL,60620-1414,Cook,Residential Structure,Residential Home,Single Family,45000.0,minimum_bid,,45000.0,,,,756,756,6

[truncated]
